,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广东省,    3 886 322,    2 273 516,    1 612 806,    538 043,    323 757,    214 286,    412 519,    225 864,    186 655,,,广西壮族自治区,    10 802,    6 570,    4 232,    4 680,    2 668,    2 012,    7 585,    5 247,    2 338,    5 418,    4 604,    814,,,湖南省,    15 016,    11 164,    3 852,    700 984,    421 232,    279 752,    66 680,    55 575,    11 105,    34,    22,    12,,,广东省,    3 422,    2 407,    1 015,    10 695,    7 983,    2 712,    15 477,    11 824,    3 653,    2 966,    1 995,    971,,,广东省,    1,    1,-,    3 990,    2 977,    1 013,    8 645,    5 506,    3 139,    112 853,    68 706,    44 147,,,广西壮族自治区,    11 055,    6 240,    4 815,    5 052,    2 240,    2 812,    1 358,    782,    576,    29 907,    10 333,    19 574,,,广西壮族自治区,    21 093,    5 543,    15 550,    4 575,    1 699,    2 876,    8 426,    5 010,    3 416,    8 772,    6 616,    2 156,,,广东省,    33 048,    16 417,    16 631,    23 314,    10 834,    12 480,    53 503,    14 029,    39 474,    82 719,    20 921,    61 798,,,湖南省,    23 167,    15 657,    7 510,    664,    349,    315,    1 896,    1 248,    648,    66 884,    44 481,    22 403,,,广东省,    11 080,    5 275,    5 805,    6 512,    4 073,    2 439,    14 318,    6 793,    7 525,    56 594,    27 330,    29 264,,,湖北省,    63 366,    38 565,    24 801,    8 245,    5 566,    2 679,    3 955,    2 467,    1 488,    30 289,    17 785,    12 504,,,广东省,    83 068,    53 932,    29 136,    27 915,    21 884,    6 031,    67 801,    31 314,    36 487,    45 889,    13 590,    32 299,,,广东省,    2 998,    1 536,    1 462,    4 308,    2 418,    1 890,    5 633,    4 713,    920,    5 633,    4 713,    920,,,广西壮族自治区,    48 159,    38 383,    9 776,    46 237,    36 986,    9 251,    1 148,    813,    335,    774,    584,    190,,,湖南省,    111 669,    86 525,    25 144,    96 707,    76 499,    20 208,    14 962,    10 026,    4 936,    321 221,    148 516,    172 705,,,广西壮族自治区,    251 804,    120 081,    131 723,    38 296,    14 008,    24 288,    6 742,    4 448,    2 294,    1 497,    969,    528,,,湖南省,    43 367,    20 186,    23 181,    2 651,    1 635,    1 016,    4 251,    2 228,    2 023,    35 605,    15 732,    19 873,,
广西壮族自治区,    1 558 964,    916 368,    642 596,    239 024,    125 043,    113 981,    196 636,    95 548,    101 088,,,海南省,    6 259,    4 074,    2 185,    958,    537,    421,    7 168,    6 357,    811,    2 729,    2 072,    657,,,广东省,    19 937,    14 796,    5 141,  1 463 940,    708 601,    755 339,    12 445,        11 186,    1 259,    171,    134,    37,,,广西壮族自治区,    4 184,    2 510,    1 674,    14 594,    10 398,    4 196,    3 406,    2 515,    891,    1 458,    1 282,    176,,,广西壮族自治区,    1,    1,-,    2 392,    1 698,    694,    3 274,    2 249,    1 025,    59 805,    35 276,    24 529,,,海南省,    1 410,    657,    753,    709,    384,    325,    77,    47,    30,    2 131,    653,    1 478,,,海南省,    4 444,    1 668,    2 776,    328,    117,      211,    997,    777,    220,    4 564,    3 870,    694,,,广西壮族自治区,    14 006,    7 524,    6 482,    9 950,    4 669,    5 281,    788,    315,    473,    9 271,    3 380,    5 891,,,广东省,    47 011,    34 415,    12 596,    151,    97,    54,    1 474,    1 010,    464,    48 256,    31 268,    16 988,,,广西壮族自治区,    6 514,    2 970,    3 544,    2 676,    1 645,    1 031,    1 173,    670,    503,    5 429,    2 248,    3 181,,,湖南省,    83 277,    51 861,    31 416,    8 213,    6 200,    2 013,    7 653,    5 385,    2 268,    17 222,    10 751,    6 471,,,广西壮族自治区,    32 197,    21 719,    10 478,    11 043,    8 266,    2 777,    4 553,    2 629,    1 924,    2 042,    1 149,    893,,,广西壮族自治区,    446,    292,    154,    1 229,    677,    552,    7 461,    5 880,    1 581,    7 461,    5 880,    1 581,,,海南省,    13 742,    11 601,    2 141,    13 442,    11 367,    2 075,    243,    196,    47,    57,    38,    19,,,广东省,    200 611,    160 595,    40 016,    175 554,    142 969,    32 585,    25 057,    17 626,    7 431,    752 296,    435 944,    316 352,,,海南省,    81 883,    38 198,    43 685,    8 978,    3 859,    5 119,    1 991,    1 179,    812,    418,    247,    171,,,广东省,    119 441,    67 216,    52 225,    9 894,    6 545,    3 349,    10 471,    4 735,    5 736,    95 780,    53 687,    42 093,,
海南省,    351 760,    215 155,    136 605,    39 341,    23 016,    16 325,    18 861,    7 706,    11 155,,,四川省,    7 851,    5 403,    2 448,    4 284,    2 438,    1 846,    2 321,    1 704,    617,    8 396,    6 527,    1 869,,,广西壮族自治区,    13 903,    10 406,    3 497,    436 056,    253 170,    182 886,    3 388,    2 799,    589,    740,    581,    159,,,海南省,    147,    61,    86,    2 190,    1 408,    782,    1 204,    999,    205,    1 213,    782,    431,,,海南省,    2,    1,    1,    113,    82,    31,    1 064,    579,    485,    17 177,    10 601,    6 576,,,四川省,    47 947,    30 201,    17 746,    7 907,    3 601,    4 306,    5 568,    3 189,    2 379,    202 556,    69 154,    133 402,,,四川省,    48 989,    14 390,    34 599,    14 165,    6 303,    7 862,    12 294,    7 523,    4 771,    13 508,    10 067,    3 441,,,海南省,    1 130,    626,    504,    1 604,    728,    876,    150,    33,    117,    1 112,    455,    657,,,广西壮族自治区,    20 832,    15 019,    5 813,    1 629,    1 040,    589,    966,    555,    411,    38 582,    24 502,    14 080,,,海南省,    404,    161,    243,    969,    523,    446,    715,    247,    468,    242,    123,    119,,,广东省,    122 393,    78 923,    43 470,    10 848,    7 965,    2 883,    4 995,    3 393,    1 602,    68 072,    42 411,    25 661,,,海南省,    5 846,    4 130,    1 716,    1 823,    1 403,    420,    184,    107,    77,    678,    280,    398,,,海南省,    36,    25,    11,    534,    346,    188,    469,    394,    75,    469,    394,    75,,,四川省,    109 324,    87 335,    21 989,    102 044,    82 061,    19 983,    5 270,    3 795,    1 475,    2 010,    1 479,    531,,,广西壮族自治区,    121 082,    89 536,    31 546,    108 607,    80 565,    28 042,    12 475,    8 971,    3 504,    298 339,    139 506,    158 833,,,四川省,    534 549,    257 667,    276 882,    75 900,    30 593,    45 307,    19 659,    12 535,    7 124,    6 292,    4 421,    1 871,,,广西壮族自治区,    42 688,    23 017,    19 671,    1 730,    1 224,    506,    5 912,    3 056,    2 856,    34 531,    18 378,    16 153,,
四川省,    3 438 792,    2 034 174,    1 404 618,    147 749,    81 275,    66 474,    100 823,    47 665,    53 158,,,贵州省,    5 069,    2 791,    2 278,    879,    483,    396,    368,    285,    83,    1 468,    1 153,    315,,,海南省,    3 366,    2 270,    1 096,    72 214,    44 137,    28 077,    207,    183,    24,    24,    15,    9,,,四川省,    3 011,    2 374,    637,    6 046,    4 380,    1 666,    16 848,    11 638,    5 210,    6 485,    4 366,    2 119,,,四川省,-,-,-,    36 463,    29 204,    7 259,    6 788,    4 107,    2 681,    119 699,    68 536,    51 163,,,贵州省,    15 090,    9 118,    5 972,    7 623,    4 026,    3 597,    1 094,    635,    459,    10 210,    3 747,    6 463,,,贵州省,    13 026,    4 297,    8 729,    3 271,    1 395,    1 876,    2 675,    1 493,    1 182,    3 228,    2 654,    574,,,四川省,    36 617,    20 668,    15 949,    29 134,    13 588,    15 546,    2 544,    1 134,    1 410,    7 969,    3 077,    4 892,,,海南省,    5 989,    3 933,    2 056,-,-,-,    332,    180,    152,    1 688,    1 002,    686,,,四川省,    10 734,    5 686,    5 048,    2 423,    1 376,    1 047,    5 004,    2 688,    2 316,    14 964,    6 727,    8 237,,,广西壮族自治区,    63 762,    39 405,    24 357,    8 854,    5 857,    2 997,    5 862,    3 979,    1 883,    10 772,    6 888,    3 884,,,四川省,    152 139,    98 323,    53 816,    73 521,    48 285,    25 236,    17 263,    9 979,    7 284,    18 312,    10 706,    7 606,,,四川省,    9 430,    5 846,    3 584,    5 071,    2 409,    2 662,    15 807,    12 012,    3 795,    15 807,    12 012,    3 795,,,贵州省,    33 858,    27 411,    6 447,    32 551,    26 474,    6 077,    445,    362,    83,    862,    575,    287,,,海南省,    20 116,    15 391,    4 725,    16 721,    12 904,    3 817,    3 395,    2 487,    908,    93 270,    43 483,    49 787,,,贵州省,    119 665,    57 598,    62 067,    15 187,    5 145,    10 042,    2 027,    1 345,    682,    2 152,    1 361,    791,,,海南省,    9 635,    5 204,    4 431,    648,    414,    234,    1 097,    331,    766,    7 837,    4 416,    3 421,,
贵州省,    913 326,    536 692,    376 634,    226 486,    114 495,    11 1 991,    207 963,    101 912,    106 051,,,云南省,    6 366,    4 074,    2 292,    2 488,    1 441,    1047,    1 306,    936,    370,    2 602,    2 059,    543,,,四川省,    24 074,    17 538,    6 536,  1 402 325,    818 712,    583 613,    108 739,    85 982,    22 757,    9 236,    6 483,    2 753,,,贵州省,    717,    456,    261,    11 345,    8 130,    3 215,    2 324,    1 596,    728,-,-,-,,,贵州省,-,-,-,    531,    392,    139,    1 496,    915,    581,    15 139,    8 428,    6 711,,,云南省,    10 852,    5 954,    4 898,    12 954,    7 127,    5 827,    616,    350,    266,    1 5 703,    5 109,    10 594,,,云南省,    18 871,    5 612,    13 259,    4 568,    1928,    2 640,    6 707,    4 222,    2 485,    11 461,    8 880,    2 581,,,贵州省,    5 500,    3 236,    2 264,    3 206,    1 403,    1 803,    819,    329,    490,    1 163,    583,    580,,,四川省,    51 583,    34 206,    17 377,    1 855,    1 128,    727,    5 399,    3 036,    2 363,    96 451,    61 487,    34 964,,,贵州省,    317,    161,    156,    80,    26,    54,    2 646,    1 332,    1 314,    873,    300,    573,,,海南省,    7 953,    4 861,    3 092,    782,    552,    230,    113,    62,    51,    1 929,    1 476,    453,,,贵州省,    11 941,    8 072,    3 869,    19 520,    12 878,    6 642,    5 520,    3 194,    2 326,    7 343,    4 156,    3 187,,,贵州省,    1 706,    975,    731,    1 219,    605,    614,    4 330,    2 945,    1 385,    4 330,    2 945,    1 385,,,云南省,    84 313,    68 218,    16 095,    81 628,    66 261,    15 367,    1 459,    1 009,    450,    1 226,    948,    278,,,四川省,    241 802,    182 152,    59 650,    216 337,    165 253,    51 084,    25 465,    16 899,    8 566,    636 400,    305 216,    331 184,,,云南省,    155 165,    75 050,    80 115,    29 667,    9 646,    20 021,    8 431,    5 558,    2 873,    904,    588,    316,,,四川省,    88 070,    42 860,    45 210,    6 124,    3 813,    2 311,    8 735,    4 728,    4 007,    71 968,    33 459,    38 509,,
云南省,    1 723 455,    995 898,    727 557,    513 424,    242 515,    270 909,    485 944,    223 425,    262 519,,,西藏自治区,    131,    97,    34,    416,    236,    180,      -,       -,    -,    48,    43,    5,,,贵州省,    10 739,    7 871,    2 868,    227 297,    137 815,    89 482,    11 985,    10 221,    1 764,    831,    587,    244,,,云南省,    3 598,    2 544,    1 054,    47 653,    30 977,    16 676,    5 119,    3 277,    1 842,    5 519,    3 656,    1 863,,,云南省,    1,-,    1,    7 252,    5 111,    2 141,    1 624,    1 131,    493,    35 834,    18 282,    17 552,,,西藏自治区,    25,5,    20,-,-,-,-,-,-,    1 243,    532,    711,,,西藏自治区,    315,    164,    151,    35,    22,    13,    108,    96,    12,    394,    351,    43,,,云南省,    6 402,    3 547,    2 855,    6 890,    3 117,    3 773,    295,    118,    177,    1 558,    621,    937,,,贵州省,    13 674,    9 022,    4 652,    2,    2,-,    172,    100,    72,    16 974,    11 117,    5 857,,,云南省,    2 342,    978,    1 364,    2 174,    1 343,    831,    4 641,    2 329,    2 312,    3 240,    1 247,    1 993,,,四川省,    98 402,    62 518,    35 884,    42 306,    28 643,    13 663,    14 056,    9 456,    4 600,    40 899,    26 248,    14 651,,,云南省,    29 872,    19 181,    10 691,    11 210,    7 890,    3 320,    3 804,    2 148,    1 656,    91,    69,    22,,,云南省,    112,    63,    49,    1 533,    834,    699,11 529,    8 493,    3 036,    11 529,    8 493,    3 036,,,西藏自治区,    3 793,    3 273,    520,    3 751,    3 239,    512,-,-,-,    42,    34,    8,,,贵州省,    43 458,    34 775,    8 683,    36 328,    29 773,    6 555,    7 130,    5 002,    2 128,    139 031,    65 449,    73 582,,,西藏自治区,    3 646,    2 065,    1 581,    496,    271,    225,    430,    281,    149,    105,    74,    31,,,贵州省,    19 709,    11 859,    7 850,    470,    341,    129,    1 858,    845,    1 013,    17 100,    10 453,    6 647,,
西藏自治区,    42 368,    26 944,    15 424,    9 585,    4 811,    4 774,    8 397,    4 034,    4 363,,,陕西省,    4 852,    3 911,    941,    1 208,    813,    395,    427,    385,    42,    8 090,    6 662,    1 428,,,云南省,    14 718,    10 580,    4 138,    442 449,    266 853,    175 596,    33 689,    25 122,    8 567,    6,    4,    2,,,西藏自治区,    264,    149,    115,    5,    4,    1,    44,    43,    1,-,-,-,,,西藏自治区,-,-,-,    690,    429,    261,    52,    33,    19,    373,    240,    133,,,陕西省,    11 166,    7 016,    4 150,    6 011,    2 816,    3 195,    1 127,    722,    405,    43 537,    17 596,    25 941,,,陕西省,    14 138,    4 943,    9 195,    1 439,    677,    762,    3 898,    2 577,    1 321,    6 396,    4 688,    1 708,,,西藏自治区,-,-,-,    71,    37,    34,-,-,-,    689,    228,    461,,,云南省,    20 121,    13 534,    6 587,    3,    3,-,    1 305,    905,    400,    41 805,      26 389,    15 416,,,西藏自治区,    8,    5,    3,-,-,-,    3,    3,      -,    1,    1,    -,,,贵州省,    17 257,    10 958,    6 299,    2 153,    1 461,    692,    6 044,    3 989,    2 055,    8 583,    5 826,    2 757,,,西藏自治区,    69,    50,    19,    369,    270,    99,    7,     7,        -,    2,    2,    -,,,西藏自治区,-,-,-,    5,    4,    1,    63,    40,    23,    63,    40,    23,,,陕西省,    61 421,    48 686,    12 735,    56 225,    44 893,    11 332,    4 494,    3 255,    1 239,    702,    538,    164,,,云南省,    100 690,    78 396,    22 294,    86 623,    68 853,    17 770,    14 067,    9 543,    4 524,    194 167,    90 842,    103 325,,,陕西省,    127 846,    69 080,    58 766,    15 274,    6 984,    8 290,    8 755,    6 191,    2 564,    2 884,    2 114,    770,,,云南省,    32 218,    16 594,    15 624,    856,    559,    297,    4 058,    1 703,    2 355,        26 858,    13 983,    12 875,,
陕西省,    1 198 662,    791 759,    406 903,    64 725,    43 198,    21 527,    35 957,    20 690,    15 267,,,甘肃省,    3 284,    2 564,    720,    914,    719,    195,    209,    172,    37,    6 203,    4 882,    1 321,,,西藏自治区,    593,    401,    192,    5 871,    3 360,    2 511,    4,    4,       -,    1,    1,    -,,,陕西省,    61,    43,    18,    13 546,    9 700,    3 846,    5 545,    4 655,    890,    375,    340,    35,,,陕西省,    1,    1,-,    2 906,    2 480,    426,    2 565,    1 764,    801,    21 109,    13 153,    7 956,,,甘肃省,    2 837,    1 747,    1 090,    583,    248,    335,    496,    327,    169,    6 864,    2 368,    4 496,,,甘肃省,    5 863,    1 424,    4 439,    2 318,    1 086,    1 232,    1 309,    831,    478,    3 041,    2 486,    555,,,陕西省,    9 154,    5 383,    3 771,    6 139,    2 685,    3 454,    663,    274,    389,    4 375,    1 010,    3 365,,,西藏自治区,    519,    323,    196,-,-,-,    1,    1,    -,    246,    135,    111,,,陕西省,    7 924,    4 078,    3 846,    49,    23,    26,    1 909,    1 069,    840,    3 070,    1 233,    1 837,,,云南省,    24 263,    15 733,    8 530,    30 377,    19 335,    11 042,    17 986,    11 291,    6 695,    10 398,    6 892,    3 506,,,陕西省,    83 868,    57 190,    26 678,    28 083,    18 596,    9 487,    14 848,    8 904,    5 944,    13 265,    7 728,    5 537,,,陕西省,    2 245,    1 393,    852,    1 065,    397,    668,    8 333,    6 783,    1 550,    8 333,    6 783,    1 550,,,甘肃省,    17 159,    14 138,    3 021,    16 569,    13 680,    2 889,    222,    189,    33,    368,    269,    99,,,西藏自治区,    3 221,    2 440,    781,    2 542,    1 994,    548,    679,    446,    233,    4 677,    2 691,    1 986,,,甘肃省,    60 848,    32 362,    28 486,    6 480,    3 047,    3 433,    3 755,    2 512,    1 243,    1 947,    1 379,    568,,,西藏自治区,    1 012,    492,    520,    1,    1,     -,    20,    12,    8,    991,    479,    512,,
甘肃省,    553 018,    362 214,    190 804,    32 148,    22 177,    9 971,    13 678,    7 818,    5 860,,,青海省,    435,    321,    114,    1 549,    880,    669,    27,    20,7,    875,    684,    191,,,陕西省,    14 191,    10 737,    3 454,    490 633,    318 379,    172 254,    52 957,    45 793,    7 164,    6 887,    4 968,    1 919,,,甘肃省,    164,    138,    26,    4 685,    3 519,    1 166,    2 371,    1 595,    776,    103,    80,    23,,,甘肃省,    1,    1,-,    136,    103,    33,    1 044,    669,    375,    13 542,    7 882,    5 660,,,青海省,    1 123,    709,    414,    260,    140,    120,    135,    89,    46,    6 080,    2 017,    4 063,,,青海省,    1 836,    678,    1 158,    821,    348,    473,    94,    78,    16,    1 520,    1 356,    164,,,甘肃省,    2 426,    1 355,    1 071,    2 914,    1 176,    1738,    404,    167,    237,    6 764,    1 490,    5 274,,,陕西省,    16 395,    11 500,    4 895,    2 168,    1 402,    766,    697,    492,    205,    37 604,    26 310,    11 294,,,甘肃省,    1 214,    609,    605,    1,    -,    1,    300,    108,    192,    1 419,    486,    933,,,西藏自治区,    191,    103,    88,    37,    31,    6,    3,    2,    1,    97,    85,    12,,,甘肃省,    23 402,    16 063,    7 339,    1 838,    1 360,    478,    930,    444,    486,    4 709,    2 536,    2 173,,,甘肃省,    1 500,    929,    571,    603,    321,    282,    8 406,    6 612,    1 794,    8 406,    6 612,    1 794,,,青海省,    14 035,    12 159,    1 876,    13 657,    11 861,    1 796,    316,    256,    60,    62,    42,    20,,,陕西省,    67 625,    53 023,    14 602,    56 083,    44 604,    11 479,    11 542,    8 419,    3 123,    154 759,    84 369,    70 390,,,青海省,    15 057,    7 785,    7 272,    2 978,    1 247,    1 731,    626,    426,    200,    509,    347,    162,,,陕西省,    24 343,    12 376,    11 967,    1 828,    1 261,    567,    2 250,    1 368,    882,    19 183,    9 073,    10 110,,
青海省,    177 685,    113 571,    64 114,    14 192,    8 175,    6 017,    8 986,    4 675,    4 311,,,宁夏回族自治区,    790,    378,    412,    679,    399,    280,    228,    138,    90,    1 445,    1 148,    297,,,甘肃省,    7 860,    6 022,    1 838,    19 1 886,    120 113,    71 773,    10 808,    9 164,    1 644,    11 940,    8 506,    3 434,,,青海省,    2,    2,-,    357,    277,    80,    1 868,    1 250,    618,    1 723,    1 244,    479,,,青海省,-,-,-,    2,    2,    -,    274,    194,    80,    3 951,    2 362,    1 589,,,宁夏回族自治区,    507,    243,    264,    362,    186,    176,    246,    149,    97,    4 780,    1 621,    3159,,,宁夏回族自治区,    3 101,    807,    2 294,    1 413,    483,    930,    204,    106,    98,    1 257,    966,    291,,,青海省,    306,    173,    133,    670,    240,    430,    32,    12,    20,    1 890,    349,    1 541,,,甘肃省,    13 592,    9 120,    4 472,    2 271,    1 523,    748,    1 059,    794,    265,    16 519,    10 611,    5 908,,,青海省,    272,    127,    145,    4,    1,    3,    47,    27,    20,    546,    193,    353,,,陕西省,    33 745,    24 500,    9 245,    13 604,    9 824,    3 780,    4 141,    2 576,    1 565,    11 958,    7 880,    4 078,,,青海省,    5 547,    3 486,    2 061,    820,    641,    179,    436,    277,        159,    20,    18,    2,,,青海省,    8,    7,    1,    121,    78,    43,    3 917,    3 218,    699,    3 917,    3 218,    699,,,宁夏回族自治区,    9 236,    7 393,    1 843,    6 568,    5 446,    1 122,    2 551,    1 863,    688,    117,    84,    33,,,甘肃省,    49 151,    37 082,    12 069,    43 245,    32 985,    10 260,    5 906,    4 097,    1 809,    73 030,    39 300,    33 730,,,宁夏回族自治区,    17 798,    7 935,    9 863,    1 852,    803,    1 049,    402,    276,    126,    1 143,    803,    340,,,甘肃省,    10 873,    5 213,    5 660,    590,    403,    187,    655,    369,    286,    9 392,    4 255,    5 137,,
宁夏回族自治区,    205 694,    126 322,    79 372,    14 721,    8 657,    6 064,    8 583,    4 456,    4 127,,,新疆维吾尔自治区,    3 146,    2 143,    1 003,    5 339,    3 803,    1 536,    510,    375,    135,    3 214,    2 558,    656,,,青海省,    2 320,    1 595,    725,    61 751,    37 683,    24 068,    7 229,    6 219,    1 010,    21,    14,    7,,,宁夏回族自治区,    43,    29,    14,    18,    16,    2,    348,    310,    38,    1,    1,-,,,宁夏回族自治区,-,-,-,    2,    2,    -,    541,    344,    197,    5 038,    2 831,    2 207,,,新疆维吾尔自治区,    3 766,    2 206,    1 560,    163,    101,    62,    736,    460,    276,    16 132,    6 853,    9 279,,,新疆维吾尔自治区,    14 343,    5 292,    9 051,    9 161,    5 227,    3 934,    1 401,    1 159,    242,    6 602,    6 055,    547,,,宁夏回族自治区,    3 952,    2 135,    1 817,    1 404,    472,    932,    85,    24,    61,    848,    184,    664,,,青海省,    3 847,    2 563,    1 284,    4,    2,    2,    380,    171,    209,    5 296,    3 196,    2 100,,,宁夏回族自治区,    1 015,    532,    483,     -,     -,     -,    16,    9,    7,    1 042,    473,    569,,,甘肃省,    16 077,    11 125,    4 952,    7 326,    5 016,    2 310,    9 416,    6 510,    2 906,    9 097,    6 196,    2 901,,,宁夏回族自治区,    7 328,    4 586,    2 742,    502,    365,    137,    1 188,    633,    555,    38,    18,    20,,,宁夏回族自治区,    2 778,    1 669,    1 109,    179,    90,    89,    7 693,    5 705,    1 988,    7 693,    5 705,    1 988,,,新疆维吾尔自治区,    32 747,    27 743,    5 004,    32 022,    27 214,    4 808,    501,    375,    126,    224,    154,    70,,,青海省,    11 246,    8 920,    2 326,    9 076,    7 417,    1 659,    2 170,    1 503,    667,    19 170,    9 805,    9 365,,,新疆维吾尔自治区,    64 369,    34 918,    29 451,    15 023,    8 856,    6 167,    1 897,    1 257,    640,    2 193,    1 554,    639,,,青海省,    3 617,    1 804,    1 813,    80,    60,    20,    436,    180,    256,    3 054,    1 531,    1 523,,
新疆维吾尔自治区,    527 372,    331 868,    195 504,    51 115,    32 284,    18 831,    29 052,    16 654,    12 398,,,,,,,,,,,,,,,,,,宁夏回族自治区,    2 996,    2 138,    858,    76 447,    45 596,    30 851,    9 149,    7 207,    1 942,    4 530,    3 168,    1 362,,,新疆维吾尔自治区,    1 756,    1 122,    634,    4 176,    3 152,    1 024,    2 882,    2 407,    475,    1 380,    1 042,    338,,,新疆维吾尔自治区,-,-,-,    449,    319,    130,    1 112,    746,    366,    17 244,    10 889,    6 355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新疆维吾尔自治区,    1 883,    1 078,    805,    1 717,    654,    1 063,    28,    17,    11,    2 774,    675,    2 099,,,宁夏回族自治区,    5 046,    3 386,    1 660,    618,    323,    295,    163,    116,    47,    5 399,    3 370,    2 029,,,新疆维吾尔自治区,    831,    516,    315,     -,     -,      -,    519,    296,    223,    732,    272,    460,,,青海省,    6 536,    4 305,    2 231,    3 930,    2 579,    1 351,    2 597,    1 659,    938,    1 146,    600,    546,,,新疆维吾尔自治区,    6 020,    4 377,    1 643,    5 000,    3 306,    1 694,    394,    205,    189,    46,    39,    7,,,新疆维吾尔自治区,    9,    4,    5,    535,    388,    147,    2 118,    1 662,    456,    2 118,    1 662,    456,,,,,,,,,,,,,,,,,,宁夏回族自治区,    11 616,    8 923,    2 693,    9 916,    7 806,    2 110,    1 700,    1 117,    583,    21 195,    9 817,    11 378,,,,,,,,,,,,,,,,,,宁夏回族自治区,    4 628,    1 979,    2 649,    259,    170,    89,    1 081,    451,    630,    3 167,    1 262,    1 905,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,新疆维吾尔自治区,    9 854,    6 751,    3 103,    151 063,    94 346,    56 717,    12 779,    10 441,    2 338,    52,    33,    19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新疆维吾尔自治区,    10 216,    6 714,    3 502,    197,    82,    115,    134,    87,    47,      3 548,    2 296,    1 252,,,,,,,,,,,,,,,,,,宁夏回族自治区,    4 280,    2 686,    1 594,    1 088,    708,    380,    5 934,    4 289,    1 645,    2 004,    1 059,    945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新疆维吾尔自治区,    33 247,    25 419,    7 828,    27 865,    21 753,    6 112,    5 382,    3 666,    1 716,    83 482,    46 585,    36 897,,,,,,,,,,,,,,,,,,新疆维吾尔自治区,    13 853,    8 153,    5 700,    330,    236,    94,    992,    576,    416,    12 411,    7 271,    5 140,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新疆维吾尔自治区,    14 944,    10 089,    4 855,    1 872,    1 180,    692,    300,    206,    94,    5 230,    4 361,    869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
